TEMPLATE_ID,SUBJECT_ID,AGE,SKIN_COLOUR,GENDER,HEAD_POSE,SOURCE,GLASSES,BOUNDING_BOX_SIZE
96750,27630,1,0,1,1,1,0,1
145037,29795,1,0,1,1,0,1,1
113733,28137,1,0,1,0,1,0,1
45531,12446,1,1,0,1,1,0,1
45855,12463,1,1,1,1,1,0,1
46979,12531,1,0,1,1,0,0,1
123400,28421,1,0,0,0,0,0,0
10140,378,1,0,0,1,1,1,1
17261,841,1,1,0,1,1,0,1
122780,28408,1,0,0,1,1,0,0
109950,28008,1,1,0,0,1,0,0
132167,28700,1,0,0,0,1,0,1
62790,13343,1,0,0,0,1,0,0
26410,1825,1,0,0,1,1,0,1
83813,27252,1,1,0,1,0,0,0
50471,12678,1,0,1,0,0,0,0
113068,28114,1,0,0,1,1,0,1
62636,13339,0,0,0,1,1,0,1
140585,28930,1,0,0,0,0,1,0
100464,27733,0,0,0,1,0,0,0
60061,13231,1,0,0,1,0,0,0
81705,27197,0,0,1,1,1,0,1
30398,2336,2,0,0,1,1,1,1
38898,3496,2,0,1,0,1,0,0
37056,2894,1,1,0,1,1,1,1
51019,12707,1,1,0,1,1,1,1
94777,27559,1,0,0,0,1,1,1
89454,27416,1,0,1,1,1,0,1
142892,29365,1,0,1,1,0,0,1
7053,271,1,0,1,0,0,0,1
134034,28753,1,1,1,0,1,0,1
24360,1559,0,0,1,1,1,0,1
75083,27015,1,0,0,1,1,0,1
101428,27761,1,0,0,1,0,0,0
83507,27242,1,0,1,0,1,0,1
87350,27359,1,0,1,0,1,0,1
138660,28877,1,0,1,1,1,0,1
132858,28718,1,0,0,0,1,1,1
7759,304,1,0,0,0,1,1,1
77121,27074,1,0,0,0,1,1,1
84747,27279,1,0,1,1,1,0,1
75790,27038,1,0,1,0,1,0,0
11953,468,1,0,0,1,1,1,0
6618,231,1,1,0,1,1,0,1
74857,27012,1,0,0,1,1,0,1
149261,30643,1,0,1,0,0,0,1
30807,2371,1,0,0,1,1,0,1
66196,13501,1,0,0,1,1,1,1
52456,12764,1,1,1,1,1,0,1
40875,9857,0,1,1,1,0,0,0
1949,51,2,1,0,1,1,1,1
158001,32402,1,1,0,0,0,0,1
77417,27079,2,0,0,0,0,0,1
42983,11652,0,0,0,1,1,0,1
96253,27613,1,0,1,0,1,0,1
34748,2478,1,0,1,1,1,0,1
115199,28180,1,0,0,1,1,1,1
10222,383,1,0,0,0,1,0,0
154903,31789,2,1,0,1,0,1,1
6883,260,1,0,0,1,0,0,1
329,8,1,1,0,0,0,0,1
102568,27790,1,1,0,1,1,1,1
148254,30439,0,0,0,1,0,0,1
8216,304,1,0,0,1,1,1,1
146022,29991,0,0,1,1,0,0,1
96966,27639,1,0,0,1,1,1,1
41535,9950,1,1,0,1,0,0,0
61991,13319,0,0,0,0,0,0,0
50166,12651,1,0,1,1,1,0,1
87921,27375,2,0,0,1,1,0,0
111173,28050,1,1,0,1,1,1,1
84418,27272,0,0,1,1,1,0,1
98870,27687,0,0,1,1,0,0,0
84050,27260,1,0,0,0,1,1,1
155896,31977,1,0,1,1,0,0,1
93362,27518,1,0,1,0,1,0,1
125336,28484,0,1,0,1,1,0,1
86766,27344,1,0,0,0,1,0,0
12947,527,1,0,0,1,1,0,1
153065,31422,0,0,1,0,0,0,1
150940,30983,1,1,1,1,0,0,1
27475,1825,1,0,0,1,1,0,1
28465,1928,1,0,0,1,1,0,1
127394,28543,2,0,0,0,1,1,1
109763,28004,1,0,1,1,1,0,1
20578,1244,1,0,0,1,1,0,1
44396,12053,1,1,0,1,1,0,1
35011,2491,1,0,0,0,1,1,1
28158,1873,1,0,0,0,1,0,1
8028,304,1,0,0,0,1,1,1
93083,27511,2,0,0,1,1,1,1
157092,32219,1,1,0,1,0,0,1
138088,28855,2,0,0,1,1,1,1
22511,1335,1,1,0,1,1,0,1
35235,2491,1,0,0,1,1,1,1
45359,12413,1,1,0,1,1,1,1
156829,32166,0,0,1,1,0,0,1
82638,27219,2,0,0,0,1,1,0
20218,1244,1,0,0,0,1,0,1
158876,27308,1,0,1,0,0,0,1
15529,743,1,0,0,1,1,1,1
148020,10016,1,0,1,1,0,0,1
153408,31492,0,0,1,1,0,0,1
107207,27915,1,1,0,0,1,1,1
79504,27137,1,1,0,1,1,0,0
6988,265,1,0,0,0,1,0,1
115871,28195,1,0,1,0,0,0,1
73966,26988,1,1,1,1,1,0,1
3744,86,1,1,0,1,1,0,1
42347,10039,2,0,0,1,1,0,0
27189,1825,1,0,0,1,1,0,1
7788,304,1,0,0,0,1,1,1
124072,28436,1,0,0,1,0,0,0
79607,27142,2,1,0,0,1,1,1
149508,30693,1,0,1,0,0,0,1
127881,28560,1,0,1,0,1,1,0
8603,324,1,1,0,1,1,1,1
8356,314,1,1,1,0,1,1,1
141058,28999,0,1,0,0,0,0,1
138430,28866,2,1,0,0,1,1,0
131203,28667,1,0,0,1,1,0,1
140153,28916,1,1,1,0,1,1,1
156280,32052,0,0,1,1,0,0,1
87032,27350,1,0,1,0,1,1,1
84513,27275,1,0,1,0,1,0,1
100943,27747,0,0,0,1,1,0,1
135170,28787,1,0,0,0,1,0,1
98716,27684,0,0,1,1,1,0,1
144637,29717,0,1,1,0,0,0,1
78680,27112,1,1,0,1,1,0,1
22557,1336,1,1,0,1,1,0,1
9781,374,1,0,0,1,0,0,0
94109,27536,0,0,1,1,1,0,1
51785,12738,1,1,1,0,1,0,1
56912,13021,0,0,1,1,1,0,0
28691,1975,0,0,1,1,1,0,1
127415,28546,1,0,1,1,1,0,1
109057,27976,0,0,1,0,1,0,1
5168,142,1,0,0,1,1,1,1
98699,27684,1,0,1,1,1,0,0
154278,31658,0,0,0,0,0,0,1
116710,28219,1,0,0,0,1,1,1
87330,27358,1,0,1,1,1,0,1
75614,27029,1,0,0,1,0,0,0
130012,28632,0,0,0,1,1,0,1
59154,13173,0,1,1,1,0,0,0
98476,27678,1,0,0,1,1,0,1
688,13,1,0,0,1,0,0,1
147829,30355,0,0,1,1,0,0,1
30001,2254,1,0,0,0,1,0,1
53318,12804,0,0,1,1,1,0,1
123361,28421,1,0,0,1,1,0,1
129001,28598,0,0,1,1,1,0,0
66183,13501,1,0,0,0,1,0,1
89613,27418,1,0,0,1,1,0,1
15864,743,1,0,0,1,1,1,1
64478,13426,0,1,1,0,0,0,1
10059,376,1,0,0,0,1,0,1
52955,12782,0,0,1,0,1,0,1
98036,27669,2,0,0,0,1,0,1
102983,27800,2,0,0,1,1,0,1
82754,27221,1,0,0,0,1,1,1
153614,31531,0,0,0,0,0,0,1
127916,28560,1,0,1,1,1,1,0
117087,28232,1,1,0,1,1,1,1
88906,27399,1,0,0,1,1,0,1
84518,27275,1,0,1,1,1,0,1
67462,13620,0,0,1,0,0,0,1
22456,1335,1,1,0,1,1,0,1
34819,2481,0,1,1,0,1,0,1
131183,28667,1,0,0,0,1,0,1
134049,28753,1,1,1,0,0,0,1
46283,12486,1,1,1,1,1,0,1
48776,12618,1,0,1,1,1,0,1
13431,547,1,0,0,0,1,0,1
138579,28869,1,1,1,0,1,0,1
36348,2683,2,0,0,1,1,1,0
58577,13143,0,0,1,1,1,0,0
141071,29001,1,1,0,0,0,0,1
46876,12512,1,0,1,1,1,0,1
138531,28868,1,1,1,1,1,1,1
15513,743,1,0,0,1,1,1,1
131965,28693,1,0,0,0,1,0,1
121343,28363,1,0,0,0,1,0,0
91549,27473,1,0,0,0,0,1,0
107610,27926,0,0,1,1,1,0,1
34112,2477,1,0,0,1,1,0,1
57543,13073,1,1,0,0,0,0,1
84228,27264,1,0,0,1,1,0,1
113948,28143,1,0,1,1,1,0,1
105555,27870,2,0,0,0,1,0,1
149825,30756,0,0,1,1,0,0,1
85248,27296,1,0,0,1,0,1,1
147322,30251,1,1,1,0,0,0,1
35375,2500,1,0,0,1,1,0,1
33477,2470,1,0,0,1,1,0,1
104327,27835,1,0,0,1,1,1,1
28042,1849,1,0,0,1,1,0,1
76788,27059,1,0,0,1,1,1,1
156512,32103,0,0,1,1,0,0,1
91682,27476,1,0,0,0,1,0,0
74908,27012,2,0,0,0,1,0,1
40353,9788,1,0,1,0,0,0,1
30607,2347,1,0,0,0,1,0,1
110072,28011,1,1,0,1,1,0,1
45518,12446,1,1,0,1,1,0,1
72665,14107,1,0,0,0,1,0,1
25028,1664,1,0,0,1,1,0,1
35541,2517,1,1,0,0,1,0,0
150928,30981,0,1,0,1,0,0,1
16282,764,1,0,0,1,1,1,1
30775,2371,1,0,0,0,1,0,1
86382,27334,2,0,0,0,1,0,0
92643,27499,1,0,0,0,1,0,0
63380,13377,1,0,0,1,0,0,1
45650,12446,1,1,0,1,1,0,1
112254,28090,2,0,0,0,1,0,1
146115,30009,0,0,0,0,0,0,1
63436,13380,0,0,1,0,0,0,1
15813,743,1,0,0,1,1,1,1
102992,27800,2,0,0,0,1,0,1
84563,27276,2,0,0,0,1,0,1
18041,972,0,0,1,0,1,0,1
95089,27568,1,1,0,1,0,0,0
99759,27717,1,0,0,1,1,0,1
115860,28195,0,0,1,1,1,0,1
31848,2436,1,0,0,1,1,0,1
144332,29657,0,0,0,0,0,0,1
100103,27723,1,1,0,1,1,0,0
44930,12233,1,0,1,1,1,0,0
123210,28418,1,0,0,1,1,0,1
47122,12542,1,0,1,1,1,0,1
135857,28804,0,0,0,0,1,0,1
4777,127,2,0,0,0,1,0,0
87691,27370,1,0,0,0,1,0,1
139098,28887,0,0,0,1,1,0,0
20529,1244,1,0,0,1,1,0,1
157305,32263,0,0,1,0,0,0,1
79509,27137,1,1,0,0,1,0,1
67160,13607,0,0,1,1,0,0,1
55754,12956,1,1,1,1,0,1,1
92627,27499,1,0,0,0,1,0,0
135692,28799,1,0,1,0,1,0,0
148062,30403,0,0,1,1,0,0,1
123479,28423,2,0,0,0,1,1,1
156254,32047,0,0,1,0,0,0,1
117979,28261,0,1,1,0,0,0,1
141495,29084,0,1,0,1,0,0,1
157460,32293,0,0,1,1,1,0,1
16091,750,2,0,0,0,1,1,1
58506,13137,1,0,1,0,1,0,1
100486,27734,2,0,0,1,1,1,1
40420,9790,1,0,1,1,1,0,1
59215,13179,0,0,0,0,0,0,1
126701,28527,1,0,0,1,1,1,1
5997,166,1,0,0,1,0,0,1
99474,27709,1,0,0,0,1,0,0
76624,27058,1,0,0,1,1,1,1
83175,27233,1,0,0,0,1,0,1
7114,280,1,0,0,1,0,0,1
103692,27814,2,0,0,0,1,0,0
18016,972,0,0,1,0,0,0,1
159117,27907,0,0,1,1,0,0,1
157898,32380,0,1,1,0,0,0,1
1902,51,2,1,0,0,1,1,1
27566,1825,1,0,0,1,1,0,1
73276,26968,1,1,0,0,0,1,1
119221,28294,1,0,1,0,1,0,1
68592,13867,2,0,0,1,0,0,1
56476,13003,1,0,1,0,1,0,0
2480,68,1,0,0,0,1,0,1
93801,27526,1,0,0,1,1,1,0
132735,28718,1,0,0,1,1,1,1
7217,285,1,0,1,1,1,0,1
18979,1058,1,0,0,1,1,0,1
26819,1825,1,0,0,1,1,0,1
94590,27553,1,0,0,1,1,0,0
153216,31451,0,0,1,1,0,0,1
154207,31643,0,1,1,1,0,0,1
65838,13494,1,0,1,0,1,0,1
157343,32270,0,1,1,0,0,0,1
92684,27499,1,0,0,1,1,0,0
20281,1244,1,0,0,1,1,0,1
80396,27162,1,0,0,0,1,0,1
47160,12542,1,0,1,1,1,0,1
80754,27171,0,0,1,1,1,0,1
14071,581,1,0,0,0,1,1,1
153925,31592,1,0,1,1,0,1,1
100955,27747,0,0,0,1,1,0,1
90751,27449,2,0,0,1,1,1,1
61639,13303,0,0,0,0,0,0,0
135801,28803,0,0,1,1,1,0,0
23142,1392,0,0,1,1,1,0,1
108884,27972,1,0,1,0,1,1,1
16732,784,2,0,0,1,0,1,1
140019,28913,2,0,0,1,1,1,1
26186,1825,1,0,0,1,1,0,1
98440,27677,1,0,0,1,1,0,1
57440,13062,1,0,0,1,1,0,1
100557,27735,2,0,1,1,0,0,0
58514,13137,0,0,1,0,1,0,1
76630,27058,1,0,0,0,1,1,1
108804,27969,0,0,1,0,0,0,0
85772,27318,1,0,1,0,1,0,1
138813,28880,1,0,0,1,1,0,1
121032,28351,1,0,0,1,1,1,0
23551,1430,1,0,0,0,1,0,1
127473,28548,2,0,0,1,1,0,1
1495,31,2,1,0,0,1,0,1
108063,27943,0,0,1,1,1,0,1
29108,2047,1,0,1,1,1,0,1
62921,13348,1,1,0,1,1,0,1
141849,234,0,0,1,1,0,0,1
140000,28912,0,1,1,1,1,0,1
39519,3563,1,0,1,1,1,0,1
72990,14143,0,0,1,1,1,0,1
30229,2293,1,0,0,0,1,1,1
57427,13061,1,0,1,1,1,0,1
6520,220,0,0,1,1,1,0,1
102108,27778,0,0,1,1,1,0,1
11580,448,2,1,0,0,1,1,1
26870,1825,1,0,0,0,1,0,1
115908,28196,1,0,1,1,1,0,1
51745,12735,0,1,1,0,0,0,1
44847,12148,2,0,0,1,0,1,0
90016,27428,1,0,0,0,1,0,0
114362,28155,0,0,1,1,1,0,1
57859,13094,0,0,1,1,0,0,0
127945,28561,1,0,0,1,1,0,1
16612,776,1,0,0,1,1,0,1
28566,1953,1,0,0,1,1,0,1
68256,13843,1,0,1,0,1,0,1
141487,29082,1,1,0,0,0,0,1
158856,1310,1,1,0,0,0,0,1
15287,743,1,0,0,0,1,1,1
110926,28041,0,0,1,0,0,0,1
132842,28718,1,0,0,1,1,1,1
100654,27737,1,0,1,1,1,0,1
57285,13049,0,0,1,1,0,0,1
17298,850,1,1,0,1,0,1,1
69253,13892,0,0,1,0,1,0,1
968,19,2,0,0,0,0,0,0
127958,28561,1,0,0,1,1,0,1
294,8,1,1,0,0,0,0,0
88421,27386,1,0,0,0,1,0,0
122753,28407,1,0,0,1,1,0,1
76993,27064,1,0,1,1,1,0,1
26220,1825,1,0,0,1,1,0,1
127707,28555,0,0,0,1,1,0,1
136635,28825,1,0,1,1,1,0,1
91540,27473,1,0,0,1,1,1,0
126450,28520,2,0,1,0,1,0,1
48737,12618,1,0,1,1,1,0,0
34299,2477,1,0,0,0,1,0,1
114501,28161,1,0,0,0,1,0,1
75807,27038,1,0,1,0,0,0,0
8033,304,1,0,0,0,1,1,1
45590,12446,1,1,0,1,1,0,1
58628,13146,0,0,1,1,1,0,1
49203,12623,1,0,0,1,1,0,1
79257,27131,2,0,0,1,1,1,1
79274,27131,2,0,0,1,1,1,1
151936,31192,1,0,1,0,0,0,1
29183,2058,1,0,0,1,0,0,0
35383,2500,1,0,0,1,1,0,1
49093,12623,1,0,0,1,1,0,1
12027,469,2,0,0,1,1,1,1
124855,28470,1,0,0,0,1,0,1
50758,12696,0,1,1,1,1,0,1
87941,27376,2,0,0,0,1,0,0
7185,283,1,1,0,1,1,0,1
155094,31827,0,0,0,1,0,0,1
67892,13648,1,0,0,1,1,1,1
107017,27909,1,0,0,1,1,1,1
90657,27447,1,0,1,1,1,0,1
70805,13991,0,0,1,1,1,0,1
113737,28137,1,0,1,1,1,0,1
5617,151,1,0,0,1,1,1,1
147455,30278,0,1,1,1,0,0,1
26178,1825,1,0,0,1,1,0,1
124621,28460,1,0,0,1,0,1,1
121363,28363,1,0,0,0,1,0,0
44606,12076,1,1,1,0,1,0,1
50835,12700,0,0,1,1,1,0,1
23854,1518,2,0,0,1,0,1,1
89621,27418,1,0,0,1,1,0,1
132369,28706,2,0,0,0,1,0,1
126452,28520,2,0,1,0,0,0,1
84934,27286,1,0,1,0,1,0,1
101229,27756,1,0,0,1,1,0,1
123499,28423,1,0,0,0,0,1,0
13859,572,1,0,0,1,1,0,0
37794,3116,1,0,1,1,1,0,1
64953,13440,1,0,1,1,1,0,1
129639,28619,1,1,0,0,1,0,1
121018,28351,1,0,0,0,1,1,0
109419,27989,2,0,0,1,1,0,0
2543,68,1,0,0,1,1,0,1
38931,3496,2,0,1,0,1,0,1
108000,27939,1,0,1,1,1,0,0
51004,12707,1,1,0,0,1,1,1
53319,12804,1,0,1,1,1,0,1
83904,27255,2,0,0,1,1,1,1
117964,28261,0,1,1,0,1,0,1
24414,1569,1,0,0,1,0,1,0
12770,515,1,1,0,0,1,1,1
98502,27679,1,0,0,1,1,0,1
57894,13099,0,0,1,0,0,0,1
64425,13419,1,0,1,1,1,0,1
88341,27385,1,0,1,1,0,0,1
108399,27958,1,0,1,1,1,0,0
49615,12632,0,0,1,1,1,0,1
55615,12950,1,0,0,0,1,1,1
22452,1335,1,1,0,1,1,0,1
104850,27848,1,0,1,1,0,0,0
93277,27515,1,0,1,1,1,1,1
22341,1320,0,0,1,0,0,0,1
34649,2477,1,0,0,1,1,0,1
17074,804,1,0,0,1,0,1,0
7724,304,1,0,0,1,1,1,1
91272,27466,1,0,0,0,1,0,0
43428,11858,0,0,1,1,1,0,1
46222,12483,0,0,1,1,1,0,1
52684,12772,1,0,0,1,1,1,1
61779,13313,0,0,1,1,1,0,1
146216,30029,1,0,1,1,0,0,1
155314,31871,0,1,0,0,0,0,1
155159,31842,0,0,0,1,0,0,1
85704,27316,0,0,1,1,1,0,1
65467,13469,1,0,0,1,1,0,0
108790,27968,0,0,1,0,0,0,0
12979,527,1,0,0,0,1,0,1
140244,28918,1,0,0,1,1,0,1
152546,31319,1,1,1,0,0,0,1
88654,27394,1,0,0,1,1,0,1
65040,13444,1,1,0,1,1,0,0
67593,13627,0,0,1,1,1,0,1
96971,27639,1,0,0,1,1,1,1
112599,28098,1,0,0,0,0,0,1
141113,29009,0,1,1,0,0,0,1
131967,28693,1,0,0,0,1,0,0
27413,1825,2,0,0,0,1,0,1
58771,13148,0,0,1,0,1,0,1
83508,27242,1,0,1,0,1,0,1
149394,30669,0,0,0,1,0,0,1
84208,27263,1,1,0,0,1,0,1
119613,28305,0,0,1,0,1,0,1
42116,10021,0,0,1,0,1,0,0
128393,28577,1,0,1,0,1,0,1
54652,12897,1,0,0,1,1,0,1
116807,28221,1,1,0,1,1,1,1
104880,27850,1,1,0,1,1,0,1
146411,30068,1,0,1,0,0,0,1
51877,12740,1,0,1,1,1,0,1
145763,29942,0,1,1,1,0,0,1
9808,374,1,0,0,0,1,0,0
131225,28667,1,0,0,1,0,0,0
45164,12335,1,0,0,0,1,0,1
75025,27014,1,0,1,0,1,0,0
108390,27958,1,0,1,0,1,0,1
81922,27202,1,0,0,1,1,0,1
47664,12574,0,0,1,0,1,0,1
107157,27912,1,0,0,1,1,1,1
39049,3507,1,0,0,0,1,1,1
65336,13456,1,0,1,0,0,0,1
122796,28408,1,0,0,1,1,0,1
57861,13094,0,0,1,1,0,0,0
78341,27105,1,0,1,1,1,0,1
9615,367,1,0,0,0,0,0,0
155420,31891,1,1,1,0,0,0,1
136806,28829,1,1,0,1,1,1,0
35544,2517,1,1,0,0,1,0,1
69284,13892,0,0,1,0,1,0,1
148204,30429,0,0,0,1,0,0,1
137352,28842,1,1,0,1,0,0,1
79018,27124,1,0,0,1,1,1,0
71691,14050,2,0,0,1,0,0,0
37064,2894,1,1,0,1,1,1,1
53289,12804,0,0,1,1,1,0,1
37925,3214,2,0,0,1,1,0,1
151124,31021,0,1,0,0,0,0,1
101125,27753,1,0,0,0,1,0,0
138714,28879,1,0,0,1,1,0,1
131155,28665,1,0,0,1,0,0,0
84670,27278,1,0,0,0,1,1,1
68606,13868,1,0,1,0,0,0,1
101190,27754,2,0,0,1,1,0,1
75124,27017,1,0,0,0,1,0,1
96861,27634,1,1,1,1,0,0,0
38891,3493,1,0,0,1,0,0,0
59041,13159,2,0,0,0,1,0,1
134195,28757,1,0,0,0,1,0,1
13900,572,1,0,0,1,1,0,1
53579,12820,1,0,0,1,1,1,1
142015,29192,1,0,1,0,0,0,1
125661,28497,1,0,1,1,1,0,1
70281,13964,1,0,1,1,1,0,0
119890,28318,0,0,1,0,1,0,1
97448,27653,2,0,0,1,1,0,1
101220,27756,1,0,0,1,1,0,1
123292,28419,2,0,0,1,1,1,0
4558,115,1,0,0,1,1,0,1
137047,28836,0,1,1,1,1,0,1
54471,12887,1,1,0,1,0,0,1
7234,291,1,0,0,1,0,1,1
158575,32520,1,0,0,0,0,0,1
104950,27851,1,0,0,1,1,1,1
46404,12490,1,0,1,0,0,0,1
132042,28697,1,0,0,1,0,0,0
15537,743,1,0,0,1,1,1,1
37788,3116,1,0,1,1,1,0,1
102107,27778,0,0,1,1,1,0,0
72834,14123,0,1,1,0,1,0,1
91480,27472,1,1,0,1,1,1,1
26789,1825,2,0,0,1,1,0,1
85944,27321,0,0,0,1,0,0,1
133648,28742,0,0,1,0,1,0,1
77598,27084,1,0,0,1,1,0,1
84393,27270,0,0,1,1,1,0,0
115177,28180,1,0,0,0,1,0,1
66841,13571,0,0,1,1,1,0,0
86275,27331,1,0,1,0,1,1,1
125286,28483,1,0,0,1,1,1,1
36858,2845,1,1,1,0,0,0,0
130785,28654,0,0,0,1,1,0,1
24138,1529,2,1,0,0,1,0,1
67650,13632,1,0,0,1,0,0,1
150109,30816,0,0,1,1,1,0,1
11421,422,1,1,0,0,0,0,1
57079,13029,0,0,1,0,0,0,0
49068,12623,1,0,0,1,1,0,1
90179,27432,1,0,0,0,0,0,0
156219,32041,0,1,1,0,0,0,1
51972,12748,0,0,1,1,0,0,1
44955,12233,0,0,1,1,1,0,1
36948,2846,1,0,0,1,1,0,1
45981,12463,1,1,1,1,1,0,1
28278,1879,1,0,0,0,1,1,1
102035,27776,1,1,1,1,0,0,0
36901,2845,1,1,1,0,1,0,1
80015,27153,2,0,0,1,1,0,0
112152,28086,0,0,1,0,1,0,1
43921,12016,1,0,1,1,0,0,0
129538,28614,2,0,0,1,1,1,1
117228,28235,1,0,0,1,1,1,1
147048,30198,0,1,0,0,0,0,1
14096,581,1,0,0,0,1,1,1
112028,28082,1,0,0,0,1,0,1
130500,28646,1,0,0,1,1,0,0
148251,30439,0,0,0,0,0,0,1
141114,29009,0,1,1,1,0,0,1
24757,1628,1,1,0,1,1,0,1
88141,27380,1,0,0,1,0,0,0
34151,2477,1,0,0,1,1,0,1
24112,1529,2,1,0,0,1,0,1
119399,28302,0,1,1,0,1,0,1
46163,12479,0,0,1,1,1,0,1
95818,27592,0,0,1,1,1,0,1
55070,12910,0,0,1,0,1,0,1
57507,13068,1,1,0,0,1,1,1
153360,31481,0,0,0,0,0,0,1
144120,29610,0,0,1,1,0,0,1
117226,28235,1,0,0,1,1,1,1
38908,3496,2,0,1,0,1,0,1
93688,27524,0,0,0,1,1,0,1
28100,1870,1,0,1,0,1,0,1
6970,265,1,0,0,1,1,0,1
62831,13347,1,0,0,1,1,1,1
131403,28676,0,1,1,0,1,0,1
45561,12446,1,1,0,1,1,0,1
77438,27080,2,0,0,1,1,1,0
158621,32529,0,1,0,0,0,0,1
6942,263,1,0,0,0,1,0,1
98846,27687,0,0,1,1,1,0,1
24057,1529,1,1,0,1,1,0,1
120371,28331,1,1,0,1,1,0,0
96445,27619,1,0,0,0,1,1,1
88489,27390,1,0,0,0,1,1,0
87008,27349,0,0,1,1,1,0,1
43218,11802,0,0,1,0,1,0,1
8250,310,1,1,0,0,1,0,1
74338,26996,0,1,1,1,1,0,1
59980,13225,1,1,1,1,1,0,1
30493,2347,1,0,0,1,0,0,0
30562,2347,1,0,0,1,1,0,0
157033,32207,0,0,0,1,0,0,1
60204,13235,0,0,1,0,1,0,1
23630,1472,2,0,0,1,1,0,1
44172,12028,1,0,1,0,0,0,1
51089,12707,1,1,0,0,1,1,1
11610,448,2,1,0,0,0,1,1
55365,12931,0,0,1,1,1,0,0
23991,1529,1,1,0,1,1,0,1
92864,27505,1,0,0,1,1,1,1
125747,28499,1,1,0,1,1,0,1
25074,1673,1,1,0,1,1,1,1
36843,2843,1,1,0,1,1,0,1
127147,28536,1,0,0,0,1,1,1
11306,416,1,0,0,1,1,1,1
83201,27234,2,0,0,1,1,1,1
40148,3713,2,0,0,1,1,0,1
145498,29890,0,1,0,0,0,0,1
37464,2951,1,0,0,1,1,1,1
65635,13479,2,0,0,0,0,1,1
129613,28619,1,1,0,1,1,0,1
77437,27080,1,0,0,0,1,1,0
129248,28602,0,0,1,0,1,0,1
29100,2047,1,0,1,0,1,0,1
120095,28323,1,0,0,1,1,0,1
103732,27815,1,0,0,1,1,1,1
61781,13313,0,0,1,1,1,0,1
73745,26983,1,0,0,0,0,0,1
26249,1825,2,0,0,1,1,0,1
54220,12876,1,0,0,1,0,0,1
127700,28555,0,0,0,0,1,0,0
53946,12850,0,0,0,0,1,0,0
120017,28322,1,0,0,1,1,0,1
18074,989,0,0,1,0,1,0,0
87230,27354,1,1,1,0,0,0,1
84673,27278,1,0,0,0,1,1,1
28281,1879,1,0,0,1,1,1,1
127152,28536,1,0,0,0,1,1,1
32397,2460,2,0,0,0,1,1,1
68543,13864,2,0,0,0,0,1,0
98832,27687,0,0,1,0,1,0,0
81285,27186,1,0,0,1,1,0,0
89023,27401,2,0,0,1,1,1,1
115633,28190,0,1,1,1,1,0,1
127877,28560,1,0,1,1,1,1,0
87036,27350,1,0,1,0,1,1,1
142054,29200,0,0,1,1,0,0,1
2816,71,1,0,0,0,0,0,0
132219,28702,1,0,1,1,1,0,1
9312,362,2,0,0,0,1,1,1
104779,27847,0,1,1,1,1,0,1
69342,13895,1,0,1,1,0,0,0
95729,27590,1,0,1,0,1,0,1
106755,27903,1,0,1,1,1,0,1
114409,28158,0,0,1,1,1,0,0
27336,1825,1,0,0,1,1,0,1
45555,12446,1,1,0,1,1,0,1
152505,31312,0,1,1,0,0,0,1
3584,79,2,0,0,0,1,1,1
103923,27822,1,0,0,0,1,0,1
94483,27550,1,0,0,1,1,1,1
92843,27504,2,0,0,1,1,1,1
122122,28389,1,0,0,1,1,0,1
24462,1569,2,0,0,1,1,1,0
119471,28302,0,1,1,0,1,0,1
80907,27176,1,1,0,1,0,0,1
89767,27422,0,0,1,1,1,0,1
77656,27085,1,0,0,1,0,0,1
36584,2793,1,1,0,1,1,1,1
47402,12565,0,0,1,1,0,0,1
154332,31670,1,0,1,1,1,0,1
45852,12463,1,1,1,1,1,0,1
117086,28232,1,1,0,1,1,1,1
15509,743,1,0,0,1,1,1,1
39322,3537,2,0,0,0,1,1,1
7560,304,1,0,0,1,1,1,1
158859,32580,1,1,1,0,0,0,1
133808,28746,0,0,1,1,1,0,1
98000,27667,0,0,1,1,0,0,1
155497,28041,0,0,1,1,0,0,1
142074,29204,0,0,0,0,0,0,1
79691,27144,1,0,1,1,1,0,1
101768,27771,1,1,0,1,1,0,1
9888,374,1,0,0,1,1,0,1
69990,13947,0,1,0,1,0,0,1
124574,28459,2,0,0,0,1,0,1
123745,28428,1,0,0,0,0,1,0
59854,13208,0,0,1,0,1,0,1
94578,27553,1,0,0,0,1,0,0
2538,68,1,0,0,1,1,0,1
119970,28320,1,1,0,1,1,0,1
91973,27482,2,0,0,1,1,1,1
45354,12413,1,1,0,1,0,0,1
33052,2465,0,0,1,0,1,0,1
2004,52,1,0,0,0,1,1,0
39113,3521,1,0,1,1,1,0,1
47411,12565,0,0,1,1,1,0,1
20794,1244,1,0,0,1,1,0,0
134327,28761,1,0,1,0,1,0,1
66411,13534,1,0,0,1,0,1,0
104311,27835,1,0,0,1,1,1,0
37154,2906,1,0,1,0,1,0,1
144659,29721,0,0,1,1,0,0,1
74168,26993,1,1,0,0,1,0,1
150767,30949,0,0,0,1,0,0,1
100272,27727,1,1,0,1,1,0,1
123323,28420,2,0,0,1,1,1,1
81684,27197,0,0,1,0,1,0,1
121647,28373,2,0,0,1,1,0,0
91161,27457,0,0,1,1,1,0,1
13442,551,1,0,0,1,1,1,1
90026,27428,1,0,0,0,0,0,1
55645,12950,1,0,0,1,1,1,1
129383,28608,0,0,0,0,1,0,0
86998,27349,0,0,1,1,1,0,1
16485,776,1,0,0,1,1,0,1
